Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1340875,-,-,-,42.37,-71.02,-5,14,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2020,1,1,0,0,0,0,0.9,160.5,0.11,1.5,97.11,1.3,998,N/A
2020,1,1,0,30,0,0,0.9,158.73,0.11,1.6,97.21000000000001,1.3,999,N/A
2020,1,1,1,0,0,0,0.7000000000000001,155.47,0.11,1.7000000000000002,95.8,1.3,999,N/A
2020,1,1,1,30,0,0,0.7000000000000001,151.22,0.11,1.7000000000000002,97.18,1.1,999,N/A
2020,1,1,2,0,0,0,0.2,146.39000000000001,0.11,1.8,95.19,0.9,999,N/A
2020,1,1,2,30,0,0,0.2,141.20000000000002,0.11,1.8,96.57000000000001,0.7000000000000001,999,N/A
2020,1,1,3,0,0,0,-0.4,135.81,0.11,1.8,94.59,0.4,1000,N/A
2020,1,1,3,30,0,0,-0.4,130.32,0.11,1.8,95.97,0.2,1000,N/A
2020,1,1,4,0,0,0,-1,124.79,0.11,1.8,93.34,-0.1,1000,N/A
2020,1,1,4,30,0,0,-1,119.25,0.11,1.8,95.39,-0.4,1000,N/A
2020,1,1,5,0,0,0,-1.7000000000000002,113.77,0.11,1.7000000000000002,93.2,-0.7000000000000001,1000,N/A
2020,1,1,5,30,0,0,-1.7000000000000002,108.36,0.11,1.7000000000000002,93.88,-0.8,1000,N/A
2020,1,1,6,0,0,0,-2,103.06,0.11,1.7000000000000002,92.9,-1,1000,N/A
2020,1,1,6,30,0,0,-2,97.92,0.11,1.7000000000000002,92.9,-1,1000,N/A
2020,1,1,7,0,0,0,-2.1,92.96000000000001,0.11,1.7000000000000002,91.47,-0.9,1000,N/A
2020,1,1,7,30,15,113,-2.1,87.92,0.11,1.7000000000000002,88.84,-0.5,1000,N/A
2020,1,1,8,0,34,444,-1.6,83.63,0.11,1.8,89.34,-0.1,1001,N/A
2020,1,1,8,30,43,626,-1.6,79.56,0.11,1.8,85.54,0.5,1001,N/A
2020,1,1,9,0,51,718,-1.1,75.86,0.11,1.8,85.39,1.1,1001,N/A
2020,1,1,9,30,55,780,-1.1,72.60000000000001,0.11,1.9000000000000001,82.98,1.5,1001,N/A
2020,1,1,10,0,73,707,-0.8,69.87,0.11,2,81.54,2,1001,N/A
2020,1,1,10,30,124,443,-0.8,67.73,0.11,2,80.38,2.2,1001,N/A
2020,1,1,11,0,161,216,-0.7000000000000001,66.24,0.11,2.1,79.98,2.4000000000000004,1001,N/A
2020,1,1,11,30,163,288,-0.7000000000000001,65.45,0.11,2.1,79.41,2.5,1001,N/A
2020,1,1,12,0,168,120,-0.6000000000000001,65.39,0.11,2.1,80.29,2.5,1000,N/A
2020,1,1,12,30,101,597,-0.5,66.06,0.11,2,79.8,2.6,1001,N/A
2020,1,1,13,0,88,689,-0.30000000000000004,67.43,0.11,2,81,2.6,1001,N/A
2020,1,1,13,30,126,345,-0.30000000000000004,69.47,0.11,2,81.58,2.5,1001,N/A
2020,1,1,14,0,66,690,-0.1,72.11,0.11,2,83.27,2.4000000000000004,1001,N/A
2020,1,1,14,30,59,634,-0.1,75.28,0.11,2,84.55,2.2,1002,N/A
2020,1,1,15,0,44,625,-0.1,78.91,0.11,2,86.84,1.9000000000000001,1002,N/A
2020,1,1,15,30,38,417,0,82.93,0.11,2,88.81,1.6,1003,N/A
2020,1,1,16,0,19,244,-0.2,87.2,0.11,2,89.51,1.3,1003,N/A
2020,1,1,16,30,0,0,-0.2,92.14,0.11,2,90.89,1.1,1004,N/A
2020,1,1,17,0,0,0,-0.5,97.07000000000001,0.11,2,90.39,0.9,1004,N/A
2020,1,1,17,30,0,0,-0.5,102.18,0.11,2.1,91.79,0.7000000000000001,1005,N/A
2020,1,1,18,0,0,0,-0.8,107.46000000000001,0.11,2.1,90.82000000000001,0.5,1005,N/A
2020,1,1,18,30,0,0,-0.8,112.85000000000001,0.11,2.1,90.82000000000001,0.5,1005,N/A
2020,1,1,19,0,0,0,-1.2000000000000002,118.32000000000001,0.11,2.1,90.42,0.2,1006,N/A
2020,1,1,19,30,0,0,-1.2000000000000002,123.85000000000001,0.11,2,91.08,0.1,1006,N/A
2020,1,1,20,0,0,0,-1.5,129.38,0.11,2,90.16,-0.1,1006,N/A
2020,1,1,20,30,0,0,-1.5,134.88,0.11,2,91.48,-0.30000000000000004,1006,N/A
2020,1,1,21,0,0,0,-1.8,140.29,0.11,1.9000000000000001,91.17,-0.5,1006,N/A
2020,1,1,21,30,0,0,-1.7000000000000002,145.51,0.11,1.9000000000000001,91.93,-0.6000000000000001,1007,N/A
2020,1,1,22,0,0,0,-2,150.41,0.11,1.9000000000000001,91.56,-0.8,1007,N/A
2020,1,1,22,30,0,0,-2,154.77,0.11,1.9000000000000001,92.91,-1,1007,N/A
2020,1,1,23,0,0,0,-2.3000000000000003,158.22,0.11,1.9000000000000001,91.58,-1.1,1007,N/A
2020,1,1,23,30,0,0,-2.3000000000000003,160.26,0.11,1.9000000000000001,93.03,-1.3,1008,N/A
2020,1,2,0,0,0,0,-2.6,160.43,0.11,1.8,91.95,-1.5,1008,N/A
2020,1,2,0,30,0,0,-2.6,158.70000000000002,0.11,1.8,93.31,-1.7000000000000002,1008,N/A
2020,1,2,1,0,0,0,-3.1,155.46,0.11,1.8,91.62,-1.9000000000000001,1009,N/A
2020,1,2,1,30,0,0,-3.1,151.23,0.11,1.7000000000000002,93.67,-2.2,1009,N/A
2020,1,2,2,0,0,0,-3.7,146.41,0.11,1.7000000000000002,92.31,-2.6,1009,N/A
2020,1,2,2,30,0,0,-3.7,141.23,0.11,1.6,93.09,-2.7,1010,N/A
2020,1,2,3,0,0,0,-4,135.85,0.11,1.6,91.29,-2.8000000000000003,1010,N/A
2020,1,2,3,30,0,0,-4,130.36,0.11,1.5,91.29,-2.8000000000000003,1010,N/A
2020,1,2,4,0,0,0,-4,124.82000000000001,0.11,1.5,90.51,-2.7,1010,N/A
2020,1,2,4,30,0,0,-4,119.29,0.11,1.4000000000000001,89.18,-2.5,1010,N/A
2020,1,2,5,0,0,0,-3.9000000000000004,113.8,0.11,1.4000000000000001,89.71000000000001,-2.4000000000000004,1010,N/A
2020,1,2,5,30,0,0,-3.8000000000000003,108.39,0.11,1.4000000000000001,89.14,-2.3000000000000003,1011,N/A
2020,1,2,6,0,0,0,-3.7,103.09,0.11,1.4000000000000001,89.35000000000001,-2.2,1011,N/A
2020,1,2,6,30,0,0,-3.7,97.94,0.11,1.3,88.69,-2.1,1011,N/A
2020,1,2,7,0,0,0,-3.6,92.97,0.11,1.3,89,-2,1011,N/A
2020,1,2,7,30,7,0,-3.6,87.92,0.11,1.3,85.79,-1.5,1011,N/A
2020,1,2,8,0,32,44,-3,83.63,0.11,1.2000000000000002,86.52,-1,1011,N/A
2020,1,2,8,30,53,458,-3,79.56,0.11,1.3,81.63,-0.2,1011,N/A
2020,1,2,9,0,77,298,-2.1,75.84,0.11,1.3,81.84,0.6000000000000001,1011,N/A
2020,1,2,9,30,110,262,-2.1,72.57000000000001,0.11,1.3,77.26,1.4000000000000001,1011,N/A
2020,1,2,10,0,127,296,-1.2000000000000002,69.83,0.11,1.3,77.66,2.3000000000000003,1011,N/A
2020,1,2,10,30,146,289,-1.2000000000000002,67.68,0.11,1.4000000000000001,74.35000000000001,2.9000000000000004,1010,N/A
2020,1,2,11,0,163,266,-0.5,66.18,0.11,1.4000000000000001,74.9,3.5,1010,N/A
2020,1,2,11,30,164,268,-0.5,65.37,0.11,1.4000000000000001,72.83,3.9000000000000004,1010,N/A
2020,1,2,12,0,148,393,0.1,65.3,0.11,1.4000000000000001,74.17,4.3,1009,N/A
2020,1,2,12,30,64,845,0.1,65.96000000000001,0.11,1.3,73.14,4.5,1009,N/A
2020,1,2,13,0,81,713,0.9,67.32000000000001,0.11,1.3,75.72,4.800000000000001,1009,N/A
2020,1,2,13,30,64,771,0.9,69.35000000000001,0.11,1.3,75.72,4.800000000000001,1009,N/A
2020,1,2,14,0,56,751,1.7000000000000002,71.98,0.11,1.3,80.05,4.800000000000001,1009,N/A
2020,1,2,14,30,47,745,1.6,75.15,0.11,1.3,81.74,4.5,1009,N/A
2020,1,2,15,0,41,662,2,78.78,0.11,1.3,86.2,4.1000000000000005,1009,N/A
2020,1,2,15,30,32,535,2,82.79,0.11,1.4000000000000001,89.91,3.5,1009,N/A
2020,1,2,16,0,19,252,1.7000000000000002,87.07000000000001,0.11,1.5,92.54,2.8000000000000003,1009,N/A
2020,1,2,16,30,0,0,1.7000000000000002,92,0.11,1.5,92.54,2.8000000000000003,1009,N/A
2020,1,2,17,0,0,0,1.9000000000000001,96.93,0.11,1.5,94.04,2.8000000000000003,1009,N/A
2020,1,2,17,30,0,0,1.9000000000000001,102.04,0.11,1.5,93.37,2.9000000000000004,1009,N/A
2020,1,2,18,0,0,0,2.2,107.32000000000001,0.11,1.5,94.57000000000001,3,1009,N/A
2020,1,2,18,30,0,0,2.2,112.71000000000001,0.11,1.5,94.57000000000001,3,1009,N/A
2020,1,2,19,0,0,0,2.4000000000000004,118.18,0.11,1.5,95.12,3.1,1009,N/A
2020,1,2,19,30,0,0,2.4000000000000004,123.71000000000001,0.11,1.5,95.03,3.1,1008,N/A
2020,1,2,20,0,0,0,2.5,129.24,0.11,1.5,95.68,3.1,1008,N/A
2020,1,2,20,30,0,0,2.5,134.74,0.11,1.5,95.01,3.2,1008,N/A
2020,1,2,21,0,0,0,2.6,140.15,0.11,1.5,96.14,3.2,1008,N/A
2020,1,2,21,30,0,0,2.6,145.37,0.11,1.5,95.46000000000001,3.3000000000000003,1008,N/A
2020,1,2,22,0,0,0,2.8000000000000003,150.27,0.11,1.5,96.59,3.3000000000000003,1008,N/A
2020,1,2,22,30,0,0,2.8000000000000003,154.63,0.11,1.5,95.92,3.4000000000000004,1008,N/A
2020,1,2,23,0,0,0,2.9000000000000004,158.09,0.11,1.5,96.67,3.4000000000000004,1008,N/A
2020,1,2,23,30,0,0,2.9000000000000004,160.15,0.11,1.5,96.57000000000001,3.4000000000000004,1007,N/A
2020,1,3,0,0,0,0,2.9000000000000004,160.36,0.11,1.5,96.71000000000001,3.4000000000000004,1007,N/A
2020,1,3,0,30,0,0,2.9000000000000004,158.65,0.11,1.5,96.71000000000001,3.4000000000000004,1007,N/A
2020,1,3,1,0,0,0,2.9000000000000004,155.44,0.11,1.5,97.17,3.3000000000000003,1007,N/A
2020,1,3,1,30,0,0,2.9000000000000004,151.24,0.11,1.4000000000000001,97.08,3.3000000000000003,1006,N/A
2020,1,3,2,0,0,0,2.8000000000000003,146.42000000000002,0.11,1.3,96.7,3.3000000000000003,1006,N/A
2020,1,3,2,30,0,0,2.8000000000000003,141.26,0.11,1.4000000000000001,96.7,3.3000000000000003,1006,N/A
2020,1,3,3,0,0,0,2.9000000000000004,135.88,0.11,1.4000000000000001,97.01,3.3000000000000003,1007,N/A
2020,1,3,3,30,0,0,2.9000000000000004,130.39000000000001,0.11,1.4000000000000001,96.33,3.4000000000000004,1007,N/A
2020,1,3,4,0,0,0,2.9000000000000004,124.85000000000001,0.11,1.3,95.91,3.5,1008,N/A
2020,1,3,4,30,0,0,2.9000000000000004,119.32000000000001,0.11,1.2000000000000002,96.59,3.4000000000000004,1008,N/A
2020,1,3,5,0,0,0,2.8000000000000003,113.83,0.11,1.1,96.08,3.4000000000000004,1007,N/A
2020,1,3,5,30,0,0,2.8000000000000003,108.42,0.11,1.1,96.76,3.3000000000000003,1007,N/A
2020,1,3,6,0,0,0,2.8000000000000003,103.11,0.11,1.1,96.76,3.3000000000000003,1007,N/A
2020,1,3,6,30,0,0,2.8000000000000003,97.95,0.11,1.1,96.08,3.4000000000000004,1007,N/A
2020,1,3,7,0,0,0,3,92.98,0.11,1.1,96.57000000000001,3.5,1007,N/A
2020,1,3,7,30,6,0,3,87.93,0.11,1.1,95.22,3.7,1007,N/A
2020,1,3,8,0,19,0,3.4000000000000004,83.63,0.11,1.1,95.85000000000001,4,1008,N/A
2020,1,3,8,30,32,0,3.4000000000000004,79.54,0.11,1,93.11,4.4,1007,N/A
2020,1,3,9,0,81,40,3.9000000000000004,75.82000000000001,0.11,0.8,94.35000000000001,4.7,1007,N/A
2020,1,3,9,30,68,20,3.9000000000000004,72.54,0.11,0.8,91.12,5.2,1007,N/A
2020,1,3,10,0,48,0,4.5,69.78,0.11,0.8,91.92,5.7,1007,N/A
2020,1,3,10,30,66,0,4.5,67.62,0.11,0.8,88.19,6.300000000000001,1007,N/A
2020,1,3,11,0,65,0,5,66.1,0.11,0.7000000000000001,87.86,6.9,1006,N/A
2020,1,3,11,30,126,10,5,65.29,0.11,0.7000000000000001,85.49,7.300000000000001,1006,N/A
2020,1,3,12,0,143,21,5.300000000000001,65.2,0.11,0.6000000000000001,85.07000000000001,7.7,1006,N/A
2020,1,3,12,30,106,5,5.300000000000001,65.85,0.11,0.6000000000000001,85.07000000000001,7.7,1006,N/A
2020,1,3,13,0,81,1,5.7,67.21000000000001,0.11,0.6000000000000001,86.82000000000001,7.800000000000001,1006,N/A
2020,1,3,13,30,46,1,5.7,69.23,0.11,0.5,87.33,7.7,1005,N/A
2020,1,3,14,0,63,1,6.1000000000000005,71.85000000000001,0.11,0.5,90.84,7.5,1005,N/A
2020,1,3,14,30,48,0,6.1000000000000005,75.02,0.11,0.5,94.73,6.9,1006,N/A
2020,1,3,15,0,36,0,5.7,78.64,0.11,0.5,96.27,6.300000000000001,1006,N/A
2020,1,3,15,30,20,0,5.7,82.66,0.11,0.5,100,5.7,1006,N/A
2020,1,3,16,0,7,0,5,86.94,0.11,0.5,99.45,5.1000000000000005,1006,N/A
2020,1,3,16,30,0,0,5,91.86,0.11,0.6000000000000001,99.45,5.1000000000000005,1006,N/A
2020,1,3,17,0,0,0,4.9,96.78,0.11,0.7000000000000001,99.57000000000001,5,1006,N/A
2020,1,3,17,30,0,0,4.9,101.9,0.11,0.8,98.88,5.1000000000000005,1006,N/A
2020,1,3,18,0,0,0,4.9,107.17,0.11,0.9,98.04,5.2,1007,N/A
2020,1,3,18,30,0,0,4.9,112.56,0.11,0.9,98.04,5.2,1007,N/A
2020,1,3,19,0,0,0,4.6000000000000005,118.04,0.1,0.9,98.34,4.800000000000001,1007,N/A
2020,1,3,19,30,0,0,4.6000000000000005,123.56,0.1,0.9,99.02,4.7,1007,N/A
2020,1,3,20,0,0,0,4.3,129.1,0.1,0.9,98.46000000000001,4.5,1007,N/A
2020,1,3,20,30,0,0,4.3,134.6,0.1,1,98.46000000000001,4.5,1007,N/A
2020,1,3,21,0,0,0,4.2,140.01,0.1,1,97.75,4.5,1007,N/A
2020,1,3,21,30,0,0,4.2,145.23,0.1,1,97.75,4.5,1007,N/A
2020,1,3,22,0,0,0,4.1000000000000005,150.13,0.1,1,97.17,4.5,1007,N/A
2020,1,3,22,30,0,0,4.1000000000000005,154.49,0.1,1,97.85000000000001,4.4,1007,N/A
2020,1,3,23,0,0,0,3.9000000000000004,157.96,0.1,0.9,97.45,4.3,1007,N/A
2020,1,3,23,30,0,0,3.9000000000000004,160.04,0.1,0.9,98.13,4.2,1007,N/A
2020,1,4,0,0,0,0,3.7,160.27,0.1,0.9,97.51,4.1000000000000005,1007,N/A
2020,1,4,0,30,0,0,3.7,158.6,0.1,0.9,98.19,4,1007,N/A
2020,1,4,1,0,0,0,3.5,155.42000000000002,0.1,0.9,97.94,3.8000000000000003,1007,N/A
2020,1,4,1,30,0,0,3.5,151.23,0.1,0.9,97.94,3.8000000000000003,1007,N/A
2020,1,4,2,0,0,0,3.4000000000000004,146.43,0.1,0.9,97.02,3.8000000000000003,1007,N/A
2020,1,4,2,30,0,0,3.4000000000000004,141.27,0.1,0.9,97.71000000000001,3.7,1007,N/A
2020,1,4,3,0,0,0,3.2,135.9,0.1,0.9,96.93,3.6,1007,N/A
2020,1,4,3,30,0,0,3.2,130.42000000000002,0.1,0.9,98.31,3.4000000000000004,1007,N/A
2020,1,4,4,0,0,0,2.9000000000000004,124.88000000000001,0.1,0.8,97.22,3.3000000000000003,1006,N/A
2020,1,4,4,30,0,0,2.9000000000000004,119.35000000000001,0.1,0.8,97.91,3.2,1006,N/A
2020,1,4,5,0,0,0,2.6,113.85000000000001,0.1,0.8,96.54,3.1,1006,N/A
2020,1,4,5,30,0,0,2.6,108.44,0.1,0.8,97.23,3,1006,N/A
2020,1,4,6,0,0,0,2.3000000000000003,103.13,0.1,0.8,96.61,2.8000000000000003,1006,N/A
2020,1,4,6,30,0,0,2.3000000000000003,97.96000000000001,0.1,0.7000000000000001,95.25,3,1006,N/A
2020,1,4,7,0,0,0,2.7,92.99,0.1,0.7000000000000001,96.28,3.2,1006,N/A
2020,1,4,7,30,5,0,2.7,87.93,0.1,0.6000000000000001,93.60000000000001,3.6,1006,N/A
2020,1,4,8,0,16,0,3.3000000000000003,83.62,0.1,0.6000000000000001,94.49,4.1000000000000005,1006,N/A
2020,1,4,8,30,27,0,3.3000000000000003,79.52,0.1,0.6000000000000001,93.18,4.3,1006,N/A
2020,1,4,9,0,19,0,3.7,75.79,0.1,0.6000000000000001,94.29,4.5,1006,N/A
2020,1,4,9,30,20,0,3.6,72.5,0.1,0.6000000000000001,93.54,4.6000000000000005,1005,N/A
2020,1,4,10,0,28,0,4.1000000000000005,69.73,0.1,0.6000000000000001,94.98,4.800000000000001,1005,N/A
2020,1,4,10,30,31,0,4,67.55,0.1,0.6000000000000001,94.23,4.9,1004,N/A
2020,1,4,11,0,36,0,4.5,66.02,0.1,0.7000000000000001,96.37,5,1004,N/A
2020,1,4,11,30,21,0,4.5,65.2,0.1,0.7000000000000001,95.60000000000001,5.1000000000000005,1003,N/A
2020,1,4,12,0,21,0,4.800000000000001,65.1,0.1,0.8,97.16,5.2,1002,N/A
2020,1,4,12,30,12,0,4.800000000000001,65.73,0.1,0.7000000000000001,97.06,5.2,1001,N/A
2020,1,4,13,0,15,0,5,67.08,0.1,0.7000000000000001,98.15,5.300000000000001,1001,N/A
2020,1,4,13,30,22,0,5,69.09,0.1,0.7000000000000001,98.05,5.300000000000001,1000,N/A
2020,1,4,14,0,31,0,5.2,71.72,0.1,0.7000000000000001,99.23,5.300000000000001,1000,N/A
2020,1,4,14,30,31,0,5.2,74.88,0.1,0.7000000000000001,99.82000000000001,5.2,999,N/A
2020,1,4,15,0,28,0,5.1000000000000005,78.5,0.1,0.7000000000000001,100,5.1000000000000005,999,N/A
2020,1,4,15,30,17,0,5,82.52,0.1,0.7000000000000001,100,5,999,N/A
2020,1,4,16,0,7,0,4.9,86.8,0.1,0.7000000000000001,100,4.9,998,N/A
2020,1,4,16,30,0,0,4.9,91.71000000000001,0.1,0.6000000000000001,100,4.9,998,N/A
2020,1,4,17,0,0,0,4.800000000000001,96.64,0.1,0.6000000000000001,100,4.800000000000001,998,N/A
2020,1,4,17,30,0,0,4.9,101.75,0.1,0.6000000000000001,100,4.9,998,N/A
2020,1,4,18,0,0,0,5,107.03,0.1,0.7000000000000001,99.72,5,998,N/A
2020,1,4,18,30,0,0,5,112.42,0.1,0.7000000000000001,99.72,5,998,N/A
2020,1,4,19,0,0,0,4.800000000000001,117.89,0.1,0.8,99.61,4.9,998,N/A
2020,1,4,19,30,0,0,4.800000000000001,123.42,0.1,0.9,100,4.800000000000001,997,N/A
2020,1,4,20,0,0,0,4.6000000000000005,128.95,0.1,1,99.5,4.7,997,N/A
2020,1,4,20,30,0,0,4.6000000000000005,134.45,0.1,1.1,100,4.6000000000000005,997,N/A
2020,1,4,21,0,0,0,4.3,139.86,0.1,1.3,99.18,4.4,996,N/A
2020,1,4,21,30,0,0,4.2,145.08,0.1,1.3,100,4.2,996,N/A
2020,1,4,22,0,0,0,3.8000000000000003,149.98,0.1,1.4000000000000001,98.61,4,996,N/A
2020,1,4,22,30,0,0,3.6,154.34,0.1,1.5,100,3.6,996,N/A
2020,1,4,23,0,0,0,3,157.82,0.1,1.6,98.15,3.3000000000000003,996,N/A
2020,1,4,23,30,0,0,2.9000000000000004,159.91,0.1,1.8,100,2.9000000000000004,995,N/A
2020,1,5,0,0,0,0,2.2,160.18,0.1,1.9000000000000001,97.97,2.5,995,N/A
2020,1,5,0,30,0,0,2.2,158.54,0.1,2,99.37,2.3000000000000003,995,N/A
2020,1,5,1,0,0,0,1.6,155.39000000000001,0.1,2,97.41,2,995,N/A
2020,1,5,1,30,0,0,1.6,151.22,0.1,2.1,98.21000000000001,1.9000000000000001,996,N/A
2020,1,5,2,0,0,0,1.3,146.44,0.1,2.1,96.75,1.8,996,N/A
2020,1,5,2,30,0,0,1.3,141.28,0.1,2.1,98.14,1.6,996,N/A
2020,1,5,3,0,0,0,1.1,135.92000000000002,0.1,2.1,96.83,1.5,997,N/A
2020,1,5,3,30,0,0,1.1,130.43,0.1,2.1,97.52,1.4000000000000001,997,N/A
2020,1,5,4,0,0,0,0.7000000000000001,124.9,0.1,2.1,95.35000000000001,1.4000000000000001,997,N/A
2020,1,5,4,30,0,0,0.8,119.37,0.1,2.2,96.13,1.3,998,N/A
2020,1,5,5,0,0,0,0.30000000000000004,113.87,0.1,2.3000000000000003,93.4,1.2000000000000002,998,N/A
2020,1,5,5,30,0,0,0.30000000000000004,108.45,0.1,2.4000000000000004,95.53,0.9,999,N/A
2020,1,5,6,0,0,0,-0.6000000000000001,103.14,0.1,2.5,90.7,0.7000000000000001,999,N/A
2020,1,5,6,30,0,0,-0.6000000000000001,97.97,0.1,2.6,92.78,0.4,1000,N/A
2020,1,5,7,0,0,0,-1.8,92.98,0.1,2.7,87.35000000000001,0.1,1000,N/A
2020,1,5,7,30,10,18,-1.7000000000000002,87.92,0.1,2.7,87.44,0.1,1001,N/A
2020,1,5,8,0,33,447,-2.5,83.60000000000001,0.1,2.8000000000000003,82.33,0.2,1001,N/A
2020,1,5,8,30,41,645,-2.4000000000000004,79.49,0.1,2.9000000000000004,80.65,0.5,1002,N/A
2020,1,5,9,0,48,734,-3.1,75.75,0.1,2.9000000000000004,75.63,0.7000000000000001,1002,N/A
2020,1,5,9,30,55,787,-3.1,72.45,0.1,2.9000000000000004,74.55,0.9,1002,N/A
2020,1,5,10,0,67,761,-3.5,69.66,0.1,2.9000000000000004,71.59,1.1,1003,N/A
2020,1,5,10,30,118,448,-3.5,67.47,0.1,2.8000000000000003,71.08,1.2000000000000002,1003,N/A
2020,1,5,11,0,169,136,-3.6,65.93,0.1,2.8000000000000003,69.58,1.4000000000000001,1003,N/A
2020,1,5,11,30,158,150,-3.6,65.09,0.1,2.7,69.58,1.4000000000000001,1003,N/A
2020,1,5,12,0,144,45,-3.6,64.99,0.1,2.7,68.71000000000001,1.5,1003,N/A
2020,1,5,12,30,146,62,-3.6,65.61,0.1,2.7,69.2,1.4000000000000001,1003,N/A
2020,1,5,13,0,137,40,-3.7,66.95,0.1,2.7,68.72,1.4000000000000001,1004,N/A
2020,1,5,13,30,104,478,-3.7,68.96000000000001,0.1,2.6,70.21000000000001,1.1,1004,N/A
2020,1,5,14,0,52,825,-3.9000000000000004,71.57000000000001,0.1,2.6,70.55,0.9,1005,N/A
2020,1,5,14,30,47,777,-3.8000000000000003,74.73,0.1,2.5,72.69,0.5,1006,N/A
2020,1,5,15,0,41,704,-4,78.35000000000001,0.1,2.5,73.91,0.1,1007,N/A
2020,1,5,15,30,32,588,-4,82.36,0.1,2.4000000000000004,76.09,-0.30000000000000004,1007,N/A
2020,1,5,16,0,21,393,-4.2,86.65,0.1,2.4000000000000004,76.97,-0.7000000000000001,1008,N/A
2020,1,5,16,30,3,36,-4.2,91.56,0.1,2.3000000000000003,78.18,-0.9,1009,N/A
2020,1,5,17,0,0,0,-4.6000000000000005,96.49000000000001,0.1,2.3000000000000003,77.81,-1.2000000000000002,1009,N/A
2020,1,5,17,30,0,0,-4.6000000000000005,101.60000000000001,0.1,2.3000000000000003,78.46000000000001,-1.3,1010,N/A
2020,1,5,18,0,0,0,-4.9,106.88,0.1,2.2,77.37,-1.5,1010,N/A
2020,1,5,18,30,0,0,-4.9,112.27,0.1,2.2,77.37,-1.5,1010,N/A
2020,1,5,19,0,0,0,-5.2,117.74000000000001,0.1,2.1,78.47,-2,1011,N/A
2020,1,5,19,30,0,0,-5.2,123.27,0.1,2,79.64,-2.2,1011,N/A
2020,1,5,20,0,0,0,-5.5,128.81,0.1,2,79.73,-2.5,1011,N/A
2020,1,5,20,30,0,0,-5.5,134.31,0.1,1.9000000000000001,80.33,-2.6,1011,N/A
2020,1,5,21,0,0,0,-5.7,139.71,0.1,1.9000000000000001,80.61,-2.8000000000000003,1011,N/A
2020,1,5,21,30,0,0,-5.7,144.93,0.1,1.8,81.82000000000001,-3,1011,N/A
2020,1,5,22,0,0,0,-5.800000000000001,149.83,0.1,1.8,82.35000000000001,-3.2,1011,N/A
2020,1,5,22,30,0,0,-5.800000000000001,154.19,0.1,1.7000000000000002,83.58,-3.4000000000000004,1011,N/A
2020,1,5,23,0,0,0,-5.9,157.67000000000002,0.1,1.7000000000000002,83.81,-3.6,1011,N/A
2020,1,5,23,30,0,0,-5.9,159.79,0.1,1.6,84.44,-3.7,1011,N/A
2020,1,6,0,0,0,0,-6.2,160.08,0.1,1.6,82.72,-3.7,1011,N/A
2020,1,6,0,30,0,0,-6.2,158.47,0.1,1.5,82.19,-3.6,1012,N/A
2020,1,6,1,0,0,0,-6.2,155.35,0.1,1.5,81.05,-3.4000000000000004,1012,N/A
2020,1,6,1,30,0,0,-6.2,151.20000000000002,0.1,1.4000000000000001,79.85000000000001,-3.2,1012,N/A
2020,1,6,2,0,0,0,-6,146.43,0.1,1.3,79.56,-3,1012,N/A
2020,1,6,2,30,0,0,-6,141.29,0.1,1.2000000000000002,77.81,-2.7,1012,N/A
2020,1,6,3,0,0,0,-6.1000000000000005,135.93,0.1,1.1,76.29,-2.5,1012,N/A
2020,1,6,3,30,0,0,-6.1000000000000005,130.45,0.1,1.1,76.29,-2.5,1012,N/A
2020,1,6,4,0,0,0,-6.2,124.92,0.1,1,74.9,-2.4000000000000004,1012,N/A
2020,1,6,4,30,0,0,-6.2,119.38,0.1,0.9,74.9,-2.4000000000000004,1012,N/A
2020,1,6,5,0,0,0,-6.2,113.88,0.1,0.8,75.09,-2.4000000000000004,1012,N/A
2020,1,6,5,30,0,0,-6.2,108.46000000000001,0.1,0.7000000000000001,75.17,-2.4000000000000004,1013,N/A
2020,1,6,6,0,0,0,-6.4,103.14,0.1,0.6000000000000001,74.2,-2.4000000000000004,1013,N/A
2020,1,6,6,30,0,0,-6.4,97.97,0.1,0.5,73.65,-2.3000000000000003,1013,N/A
